Comment,Kind of offensive language
"Z Zagłębia Hładun i Czerwiński w składzie (porażka 1:2), a z Legii Carlitos na kapitanie (zmiana w przerwie). Co za seria 😂",0
@anonymized_account co chwile o nim piszecie i gadacie jaka to porażka jak nie zostanie.A nie pamiętacie jak jeszcze niedawno otrzymanie licencji1/2,0
@anonymized_account @anonymized_account Przecież TS dzierżawi ta ziemię umowa na 99 lat zgadza się czy nie?,0
"@anonymized_account Pyta się kiedy beda nowe okulary, bo juz chce wychodzić",0
@anonymized_account Probierz szuka młodych Polaków pasuje jak ulał😉,0
@anonymized_account Może pasuje do klucza francuskiego?🔧☺,0
"Pensja, kasa, dojenie, @anonymized_account ,ssanie kasy, ruchanie w meskie dupy, zawsze za pis, trudny teren, ciezkie warunki",0
"@anonymized_account Polska to nie napis na dropsie, uuuu, niedobrze, uuuuuuu",0
@anonymized_account raczej ty się powinieneś jebnąć ale nie wiem czy to pomoże,1
"@anonymized_account Jak narazie to sobie możecie kupę zrobić. Albo hurtowo dać dupy pedofilów w sutannach, których publicznie bronicie.",1
@anonymized_account Najlepiej w Polsce żeby legia miała pomoc :-),0
"Ale mam chujowy humor przez to, że nie zdałam i jestem na siebie zła",0
"Szukam osób, które mają kontakt z rodziną gen. Bułak-Bałachowicza. Sprawa  prywatna.",0
"@anonymized_account Brawo skwk za komunikat pomimo braku zakazu czekałem na ta wiadomość co robić, bo na mecz bez dopingu niemyslalem iść",0
@anonymized_account @anonymized_account A ty wieś kretynie CONTI jest Acta2 i czego dotyczy? Najpierw przeczytaj a potem się wypowiadaj.,1
@anonymized_account Trąba ? Nie no ostro pojechałaś :D,0
"Beata #Mazurek w Sejmie na pytanie co myśli o pomyśle Kaczyńskiego o obniżkach wynagrodzeń: \""Ja nic nie myślę\"". To słychać.",0
"RT @anonymized_account Beata #Mazurek w Sejmie na pytanie co myśli o pomyśle Kaczyńskiego o obniżkach wynagrodzeń: \""Ja nic nie myślę\"". To słyc…",0
Motocykle opuściły gniazda i kierują się na północ. Żonkile na przedmieściach to już tylko formalność. Wiosna! :-),0
"@anonymized_account @anonymized_account 🕵 Jest tak zakonspirowany, że go nie widać. Fachowiec. \n(Górny, prawy róg)",0
@anonymized_account Kto mieczem wojuje od pochwy ginie @anonymized_account,0
@anonymized_account W jednej z powtórek było to dobrze widać :)),0
@anonymized_account Kochana nie ma po co bo później wszyscy się będą po to kleić 😂😂,0
"@anonymized_account @anonymized_account chyba nie miałeś się czego przyczepić, nie przesadzajmy :)",0
@anonymized_account @anonymized_account Ale dlaczego głupi @anonymized_account  tłumaczy to jeszcze głupszemu @anonymized_account ?,0
@anonymized_account Dzwoniłam się dowiadywać kiedy się można wprowadzać 😂nie wiedziałam ze takie problemy mogą być xd,0
"@anonymized_account Już pod koniec jazdy wymusilam na rondzie.... nie wiem jak to się stało, mój mózg miał zaćmienie czy coś a",0
"Nowe chodnikowe powiedzonko brzmi:\n\nPierdolisz jak Morawiecki, realy.\n\n@anonymized_account @anonymized_account \n\nHybryda głupoty.",1
"RT @anonymized_account Nowe chodnikowe powiedzonko brzmi:\n\nPierdolisz jak Morawiecki, realy.\n\n@anonymized_account @anonymized_account \n\nHybryda głupoty.",1
Terminator X To The Edge Of Panic wykonawcy Public Enemy\nhttps://t.co/Nqf1yFOyKg,0
@anonymized_account Zaspana jestem jeszcze sorki XD,0
@anonymized_account @anonymized_account No ja nie kojarze xD,0
@anonymized_account Pies to czasem nawet pożera książki...,0
Kiedy Christina wychodzi za mąż,0
"@anonymized_account @anonymized_account Zapewne ci, co grali przez większość rundy w CLJ i nie ponieśli ani jednej porażki.",0
@anonymized_account @anonymized_account Jak będzie ta pioseneczka to przychodzę\n\nhttps://t.co/B6ak11mI4d,0
@anonymized_account zamieszczanie takich zdjęć podczas gdy ja jestem na sucharach powinno być zabronione :),0
@anonymized_account @anonymized_account @anonymized_account A co trzeba zrobić w kwestii finansowania kampanii z funduszy UE przez Ziobrę?,0
@anonymized_account W środku łamanie w stylu 2obiegu.,0
"jak ja się źle czulem jak byłem dzieckiem w  kościele to głow mala, szopka do kwadratu, nie mogłem tego wytrzymać",0
@anonymized_account @anonymized_account @anonymized_account @anonymized_account jak wróce z pracy to też podejme wyzwanie ale tym razem bedzie skromnie :),0
@anonymized_account @anonymized_account @anonymized_account Jak pić to z klasą ;),0
"@anonymized_account @anonymized_account Ty pajacu, zmień sobie herb na pusty łeb.",1
@anonymized_account W rosji sa jakieś zawody,0
@anonymized_account @anonymized_account Myślałem że to Twój ulubieniec 😂,0
@anonymized_account @anonymized_account pewnie ranking Fifa bedzie decydowal,0
"@anonymized_account Łukaszewicz, co Wy tam palicie?",0
"@anonymized_account @anonymized_account @anonymized_account Leszku mój kochany, masz mózg wyprany",1
@anonymized_account a ja współczuje zaślepienia.Wolę nie mieć Wolskiego niż robić kolejne długi @anonymized_account,0
@anonymized_account @anonymized_account @anonymized_account od paru lat słysze o sponsorze więc tym bardziej szacunek że przez pare lat się nieujawnił...,0
"@anonymized_account Skoro Carrillo nie chce Sobola to tym bardziej nie będzie chciał Głowy. Chyba, że trener rzeczywiście odchodzi.",0
@anonymized_account @anonymized_account @anonymized_account Zawsze bedą afery bo zawsze będa tacy l którzy kradną  i tacy u wladzy których to kręci,0
"@anonymized_account kot też się załapał na fotke, a raczej jego dupa :)",0
"@anonymized_account Szczerze? Trochę tak to wygląda, a i tak prędzej czy później ten bilans wychodzi na równo.",0
@anonymized_account zaraz będą pisać że Wisła szkoli kiboli żeby potrafili maczetą wymachiwać :),0
*stoi przed nimi król gargulców*\nbetty: to pewnie ethel\n\nXDDDDDDDDDDDDDD\n#Riverdale #RiverdalePL,0
RT @anonymized_account *stoi przed nimi król gargulców*\nbetty: to pewnie ethel\n\nXDDDDDDDDDDDDDD\n#Riverdale #RiverdalePL,0
"@anonymized_account No, to ja we własnej osobie",0
"@anonymized_account Słabo trzymałeś kciuki, bo podarował bramke Cracovii :)",0
@anonymized_account Odstawiając narodowość na bok to ten skład jest przecież słabiutki.,0
"@anonymized_account @anonymized_account Piwnica bez okien, ty to masz dobrze",0
Czuję się chora więc siedzę w domu w czapce,0
@anonymized_account Juz myslałem że coś gorszego😁😁,0
"@anonymized_account @anonymized_account A gdzie Inferno napisał, że Wisła stawia na Polaków ?",0
@anonymized_account akurat Tobie bliżej do Karolaka bo w większości Cię wycięli 😂 @anonymized_account @anonymized_account @anonymized_account @anonymized_account,0
@anonymized_account Omg właśnie o nich myślałam,0
@anonymized_account Tak na pewno nie będzie. Drużyna leci w środę.,0
"Cudzysłów, przecinek nie jestem ruskim trollem",0
"Biorąc pod uwagę, jakie dotąd mieliśmy losowania w Lidze Europy, to na ten finał w Baku w 2019 roku nie jesteśmy bez szans. 😁",0
"@anonymized_account @anonymized_account Fajnie, teraz zamiast przemowy muzyczka żeby nie było słychać odzewu publiki.",0
"@anonymized_account @anonymized_account Białystok, ulica Wierzbowa. Jak oni to zrobili, to jest zagadka.",0
@anonymized_account Straszny gangster jak po wolności chodzi,0
@anonymized_account To się nazywa uzależnienie xD,0
@anonymized_account Info z ostatniej chwili barwy pogoni skrojone przez bandytów Z Krakowa.  Pomimo zakazu Wisła rządzi,0
@anonymized_account @anonymized_account Pewnie tak bo Buchalik kontuzjowany.,0
@anonymized_account to miało jakiś ciąg dalszy? 😉,0
vans do chuja przestań robić choć na chwilę zajebiste kolekcje bo w moim portfelu pieniądzen't,0
RT @anonymized_account vans do chuja przestań robić choć na chwilę zajebiste kolekcje bo w moim portfelu pieniądzen't,0
@anonymized_account @anonymized_account @anonymized_account @anonymized_account 12 mld nie mam zamiaru dyskutowa możejki i skoki,0
@anonymized_account @anonymized_account Alves był bardzo w stylu Guardioli 😛,0
"@anonymized_account Co ty żresz, że ci tak pierdolnęło?",1
"@anonymized_account Bo w \""10\"" już grają przez Boatenga ;)",0
"@anonymized_account @anonymized_account Trudno być pewnym, gdy stoperzy mogą zagrać tylko lagę do przodu, bo środka nie mamy.",0
"@anonymized_account @anonymized_account @anonymized_account No właśnie, nie było i dlatego patologia została stosownie potraktowana.",0
@anonymized_account skoro jest dno dna to może skupmy się na tych od których coś wymagamy,0
@anonymized_account Widocznie to zbyt trudna miłość na Walentynki 😁,0
@anonymized_account Sarapata była w solarium ?,0
@anonymized_account Woda chyba zimna bo nikogo w wodzie ;-),0
"@anonymized_account ej, dobra, weźmie ten chrzest czy nie? xd",0
"@anonymized_account @anonymized_account Lub bezpośredni awans, bo nie wiadomo co ze Stomilem, a przede wszystkim Bytovią :)",0
"@anonymized_account @anonymized_account byłam przy tym, więc zapewniam 😉",0
"@anonymized_account @anonymized_account @anonymized_account Tylko ty masz problem z rzecznikiem, więc zastanów się w kim tak naprawdę jest problem? 🤔",0
"@anonymized_account Piątek  też powinien być wolny, ina 100%",0
"Wassermannówna kłamie, mówiąc, że „przyszła do polityki”. Ona przyjechała na trumnie ojca.",1
"RT @anonymized_account Wassermannówna kłamie, mówiąc, że „przyszła do polityki”. Ona przyjechała na trumnie ojca.",1
@anonymized_account Już dwa lata temu powinni wygrac Euro.,0
@anonymized_account Kibice innych drużyn doceniają i trochę zazdroszczą :),0
@anonymized_account @anonymized_account na 100% jest zmiana Śląsk - Jaga i chyba została już potwierdzona.,0
@anonymized_account W tym czasie był z rodzinką na wakacjach w Gdańsku Brzeźnie to musiał zdalnie podtrzymywać związek,0
jak Patryk Jaki wygra wybory w Warszawie oczyści stolicę z byłych UBECKICH funkcjonariuszy ! #woronicza17,1
RT @anonymized_account jak Patryk Jaki wygra wybory w Warszawie oczyści stolicę z byłych UBECKICH funkcjonariuszy ! #woronicza17,1
"Szkoda, że przez wymysły Mendesa taki Ruben Neves się marnuje w Wolverhampton.",0
"@anonymized_account @anonymized_account Nie wiem, aczkolwiek jego tata mówił, że widziałby Tomasa w Jagiellonii. 😜",0
Ja i moje psiapsi gramy w te gry na snapie i nie mogę przestać się śmiać z naszych min XD,0
@anonymized_account Kolar niestety ten sam poziom. Chyba trzeba będzie liczyć na skuteczność Boguskiego i Małeckiego...,0
Rząd zaostrzy kary za znęcanie się nad zwierzętami. Od 3-5 lat więzienia; obowiązkowa nawiązka do 100 tys zł. Więcej jutro w @anonymized_account,0
RT @anonymized_account Rząd zaostrzy kary za znęcanie się nad zwierzętami. Od 3-5 lat więzienia; obowiązkowa nawiązka do 100 tys zł. Więcej jutro w @anonymized_account,0
@anonymized_account @anonymized_account @anonymized_account czuje że Brlek prędzej czy później odpali,0
"@anonymized_account @anonymized_account To, że figurowal jako zawodnik Man City nie znaczy, że będzie potrafił grać.",0
"@anonymized_account @anonymized_account Oczywiście, że ma rację. Chodzi tylko o to, że to jest drużyna o klasę lub dwie lepsza.",0
"@anonymized_account @anonymized_account Nie miał prawa stać za linią, tak prawdę mówiąc 😄 Ale w kamerach to bardzo ładnie wyglądało.",0
"@anonymized_account @anonymized_account @anonymized_account Ty to robisz przede wszystkim, co widać po pierwszym tweecie.",0
Ostatnio czuje się tak samotna i smutna ze aż sama się dziwie,0
@anonymized_account Przecież to legionista to komu ma życzyć mistrza.Nie wiedziałeś ?,0
@anonymized_account @anonymized_account @anonymized_account dobrze by mu to zrobiło.Za słaby na Wisłe.,0
@anonymized_account Hehehehehe. Róża nawet niezła była.I co z niej wyrosło!😁😁😁,0
@anonymized_account jedni wynajmują agencje do komentarzy a inni dziennikarzy,0
RT @anonymized_account @anonymized_account jedni wynajmują agencje do komentarzy a inni dziennikarzy,0
@anonymized_account pewnie jest mniej błędów bo i liczb jest mniej bo zrezygnowali ze statystyk zawodników sezon po sezonie ;),0
"@anonymized_account Krzyż przeciw prezydenturze, krzyż obłędu",0
@anonymized_account @anonymized_account Sorry ale dzisiaj nie ma opozycji. Jest grupa cwaniaków chcących odzyskać stołki.,0
na kijowe życie najlepsza wódeczka,0
Co na to Herod śmierdziuszka @anonymized_account,0
"@anonymized_account Brakuje mu dystansu, za bardzo się egzaltuje, a jałowe szyderstwa już mi się przejadły",0
@anonymized_account Wisła chyba ważniejsza od jakiejś Delle Donne :),0
"@anonymized_account Nawet jeśli to fejk, to zgodnie z powiedzeniem -w każdej plotce jest ziarnko prawdy. Z tym że w tym przypadku raczej ziarno😁😁",0
@anonymized_account Tez wczoraj byłam na randce która trwała cały dzień Xd,0
@anonymized_account A kierowca autobusu wstał i zaczął klaskać ?,0
"@anonymized_account @anonymized_account Jak by nie było, aby było miło, teraz sie cieszysz",0
"@anonymized_account No to może warto, najwyżej Cię oleje, co jest oczywiście nie do przyjęcia 😂 kto nie ryzykuje ten nie pije szampana kochana!",0
"@anonymized_account @anonymized_account Trzymali się za ręce, waleczni i sprawiedliwi",0
"Dudelange niby takie cwaniaki, a ciekawe czy byliby tacy mądrzy w dwuboju rzut młotem-skoki narciarskie",0
"RT @anonymized_account Dudelange niby takie cwaniaki, a ciekawe czy byliby tacy mądrzy w dwuboju rzut młotem-skoki narciarskie",0
@anonymized_account @anonymized_account @anonymized_account głównie @anonymized_account który często o tym wspomina,0
Kto się jeszcze zaczepia na fejsie....,0
@anonymized_account @anonymized_account Z tymi wizjami to może być problem. Proponuję sprawdzić po czym te wizję są,0
"@anonymized_account Jaki hejt.Hejt to jest na Tuska, Komorowskiego, przecież to nie Polacy, śmierć wrogom ojczyzny. Obudź się",1
"Czy Antek już ogłosił, że na lewym skrzydle naszej obrony był wybuch?",0
"RT @anonymized_account Czy Antek już ogłosił, że na lewym skrzydle naszej obrony był wybuch?",0
@anonymized_account jest to dobra informacja dla tych co okradali  Polskę od 89  roku  Irlandia da im wolność,0
RT @anonymized_account @anonymized_account jest to dobra informacja dla tych co okradali  Polskę od 89  roku  Irlandia da im wolność,0
Ale przecież #Polexit jest dobry. Założycie koszulki z orłem i będziecie żryć ziemniaki i wungiel 😇,0
RT @anonymized_account Ale przecież #Polexit jest dobry. Założycie koszulki z orłem i będziecie żryć ziemniaki i wungiel 😇,0
@anonymized_account @anonymized_account @anonymized_account @anonymized_account Wywalił Ronaldo w Superpucharze :),0
@anonymized_account @anonymized_account Bo sama jest niepełnosprawna... Umysłowo.😁😁,1
"Halo Kraków, kogo byście uznali za gwiazdę/najważniejszego zawodnika obecnej Wisły? 😉",0
@anonymized_account @anonymized_account Ssą wszystkimi otworami z krwi biało czerwonej,0
@anonymized_account Wy się zjednoczyliście z faszystami z połowy Europy. Kpromitacja level hard.,0
@anonymized_account @anonymized_account @anonymized_account Znowu on ? 😂 to przy okazji niech się odniesie do słów Sarary 😂,0
@anonymized_account Dotarlas do orełka?😁😁 W tym roku niestety tyłko jeden😞😞,0
